hour_utc,n,sentiment_mean,negative_share,engagement_sum
2026-08-25 05:00:00,7,-0.8571428571428571,0.8571428571428571,1
2026-08-25 06:00:00,9,-1.0,1.0,5
2026-08-25 07:00:00,12,-0.5833333333333334,0.5833333333333334,1
2026-08-25 08:00:00,12,-1.0,1.0,23
2026-08-25 09:00:00,6,-0.6666666666666666,0.8333333333333334,1
2026-08-25 10:00:00,10,-0.8,0.8,4
2026-08-25 11:00:00,9,-0.7777777777777778,0.8888888888888888,6
2026-08-25 12:00:00,10,-0.8,0.8,6
2026-08-25 13:00:00,10,-0.5,0.7,11
2026-08-25 14:00:00,11,-0.9090909090909091,0.9090909090909091,17
2026-08-25 15:00:00,10,-0.4,0.7,23
2026-08-25 16:00:00,7,-0.8571428571428571,0.8571428571428571,6
2026-08-25 17:00:00,11,-0.8181818181818182,0.8181818181818182,19
2026-08-25 18:00:00,13,-0.9230769230769231,0.9230769230769231,22
2026-08-25 19:00:00,9,-1.0,1.0,11
2026-08-25 20:00:00,12,-0.5,0.5833333333333334,8
2026-08-25 21:00:00,16,-0.8125,0.875,15
2026-08-25 22:00:00,13,-0.7692307692307693,0.8461538461538461,5
2026-08-25 23:00:00,11,-0.9090909090909091,0.9090909090909091,10
2026-08-26 00:00:00,10,-0.9,0.9,5
2026-08-26 01:00:00,10,-0.7,0.8,9
2026-08-26 02:00:00,5,-1.0,1.0,176
2026-08-26 03:00:00,7,-1.0,1.0,12
2026-08-26 04:00:00,2,0.0,0.5,1
2026-08-26 05:00:00,3,-0.6666666666666666,0.6666666666666666,2
2026-08-26 06:00:00,6,-0.8333333333333334,0.8333333333333334,12
2026-08-26 07:00:00,11,-0.6363636363636364,0.6363636363636364,53
2026-08-26 08:00:00,16,-0.9375,0.9375,20
2026-08-26 09:00:00,8,-0.875,0.875,5
2026-08-26 10:00:00,6,-0.6666666666666666,0.8333333333333334,7
2026-08-26 11:00:00,7,-0.7142857142857143,0.7142857142857143,5
2026-08-26 12:00:00,8,-0.375,0.625,12
2026-08-26 13:00:00,9,-0.8888888888888888,0.8888888888888888,9
2026-08-26 14:00:00,6,-1.0,1.0,0
2026-08-26 15:00:00,7,-0.42857142857142855,0.5714285714285714,12
2026-08-26 16:00:00,5,-1.0,1.0,11
2026-08-26 17:00:00,18,-0.5,0.6666666666666666,20
2026-08-26 18:00:00,14,-0.7142857142857143,0.7857142857142857,14
2026-08-26 19:00:00,14,-0.9285714285714286,0.9285714285714286,12
2026-08-26 20:00:00,14,-0.8571428571428571,0.9285714285714286,39
2026-08-26 21:00:00,7,-0.8571428571428571,0.8571428571428571,1
2026-08-26 22:00:00,20,-0.8,0.85,24
2026-08-26 23:00:00,8,-0.625,0.75,5
2026-08-27 00:00:00,9,-0.4444444444444444,0.6666666666666666,9
2026-08-27 01:00:00,4,-0.5,0.5,10
2026-08-27 02:00:00,4,-1.0,1.0,1
2026-08-27 03:00:00,6,-1.0,1.0,7
2026-08-27 04:00:00,7,-1.0,1.0,16
2026-08-27 05:00:00,2,-1.0,1.0,1
2026-08-27 06:00:00,7,-0.7142857142857143,0.7142857142857143,5
2026-08-27 07:00:00,7,-0.42857142857142855,0.5714285714285714,4
2026-08-27 08:00:00,10,-0.8,0.8,15
2026-08-27 09:00:00,8,-1.0,1.0,9
2026-08-27 10:00:00,2,-1.0,1.0,0
2026-08-27 11:00:00,6,-0.6666666666666666,0.8333333333333334,1
2026-08-27 12:00:00,9,-1.0,1.0,4
2026-08-27 13:00:00,10,-1.0,1.0,215
2026-08-27 14:00:00,13,-0.6153846153846154,0.6923076923076923,13
2026-08-27 15:00:00,10,-0.9,0.9,3
2026-08-27 16:00:00,10,-0.7,0.8,13
2026-08-27 17:00:00,10,-0.6,0.8,14
2026-08-27 18:00:00,19,-0.7894736842105263,0.8947368421052632,19
2026-08-27 19:00:00,20,-0.75,0.85,37
2026-08-27 20:00:00,23,-0.6521739130434783,0.782608695652174,11
2026-08-27 21:00:00,15,-0.9333333333333333,0.9333333333333333,6
2026-08-27 22:00:00,12,-1.0,1.0,20
2026-08-27 23:00:00,19,-0.8421052631578947,0.8947368421052632,6
2026-08-28 00:00:00,10,-0.8,0.9,9
2026-08-28 01:00:00,11,-0.8181818181818182,0.9090909090909091,25
2026-08-28 02:00:00,6,-0.6666666666666666,0.8333333333333334,1
2026-08-28 03:00:00,6,-1.0,1.0,13
2026-08-28 04:00:00,4,-1.0,1.0,2
2026-08-28 05:00:00,6,-1.0,1.0,3
2026-08-28 06:00:00,7,-1.0,1.0,29
2026-08-28 07:00:00,11,-0.7272727272727273,0.7272727272727273,3
2026-08-28 08:00:00,12,-0.9166666666666666,0.9166666666666666,15
2026-08-28 09:00:00,13,-0.6153846153846154,0.7692307692307693,11
2026-08-28 10:00:00,10,-0.8,0.9,4
2026-08-28 11:00:00,6,-0.6666666666666666,0.8333333333333334,2
2026-08-28 12:00:00,6,-1.0,1.0,6
2026-08-28 13:00:00,7,-0.7142857142857143,0.7142857142857143,1
2026-08-28 14:00:00,12,-0.8333333333333334,0.9166666666666666,3
2026-08-28 15:00:00,8,-1.0,1.0,9
2026-08-28 16:00:00,13,-0.8461538461538461,0.9230769230769231,3
2026-08-28 17:00:00,3,-1.0,1.0,0
2026-08-28 18:00:00,8,-0.375,0.625,14
2026-08-28 19:00:00,16,-0.6875,0.75,27
2026-08-28 20:00:00,9,-0.6666666666666666,0.7777777777777778,9
2026-08-28 21:00:00,16,-0.625,0.75,20
2026-08-28 22:00:00,13,-0.7692307692307693,0.8461538461538461,8
2026-08-28 23:00:00,9,-0.8888888888888888,0.8888888888888888,1
2026-08-29 00:00:00,7,-0.42857142857142855,0.7142857142857143,2
2026-08-29 01:00:00,8,-0.5,0.75,23
2026-08-29 02:00:00,8,-1.0,1.0,11
2026-08-29 03:00:00,9,-0.7777777777777778,0.8888888888888888,5
2026-08-29 04:00:00,9,-0.7777777777777778,0.8888888888888888,150
2026-08-29 05:00:00,5,-0.6,0.8,5
2026-08-29 06:00:00,6,-0.6666666666666666,0.8333333333333334,2
2026-08-29 07:00:00,7,-0.8571428571428571,0.8571428571428571,0
2026-08-29 08:00:00,8,-0.875,0.875,5
2026-08-29 09:00:00,11,-1.0,1.0,18
2026-08-29 10:00:00,8,-0.75,0.875,3
2026-08-29 11:00:00,13,-0.8461538461538461,0.8461538461538461,3
2026-08-29 12:00:00,11,-0.9090909090909091,0.9090909090909091,38
2026-08-29 13:00:00,11,-0.45454545454545453,0.5454545454545454,3
2026-08-29 14:00:00,12,-0.9166666666666666,0.9166666666666666,5
2026-08-29 15:00:00,11,-1.0,1.0,22
2026-08-29 16:00:00,8,-0.75,0.875,5
2026-08-29 17:00:00,11,-0.8181818181818182,0.9090909090909091,1
2026-08-29 18:00:00,6,-0.16666666666666666,0.5,3
2026-08-29 19:00:00,13,-0.8461538461538461,0.9230769230769231,13
2026-08-29 20:00:00,14,-0.8571428571428571,0.8571428571428571,22
2026-08-29 21:00:00,14,-0.9285714285714286,0.9285714285714286,1
2026-08-29 22:00:00,15,-0.6666666666666666,0.8,17
2026-08-29 23:00:00,15,-0.8,0.8666666666666667,10
2026-08-30 00:00:00,12,-1.0,1.0,13
2026-08-30 01:00:00,8,-0.75,0.875,14
2026-08-30 02:00:00,6,-1.0,1.0,9
2026-08-30 03:00:00,9,-1.0,1.0,13
2026-08-30 04:00:00,8,-1.0,1.0,3
2026-08-30 05:00:00,3,-1.0,1.0,1
2026-08-30 06:00:00,8,-0.875,0.875,6
2026-08-30 07:00:00,6,-0.6666666666666666,0.8333333333333334,4
2026-08-30 08:00:00,5,-0.4,0.6,8
2026-08-30 09:00:00,8,-1.0,1.0,12
2026-08-30 10:00:00,8,-0.75,0.875,7
2026-08-30 11:00:00,9,-0.8888888888888888,0.8888888888888888,20
2026-08-30 12:00:00,12,-0.75,0.75,0
2026-08-30 13:00:00,10,-0.8,0.9,179
2026-08-30 14:00:00,10,-0.4,0.7,8
2026-08-30 15:00:00,9,-0.8888888888888888,0.8888888888888888,67
2026-08-30 16:00:00,6,-0.5,0.5,0
2026-08-30 17:00:00,20,-0.65,0.75,19
2026-08-30 18:00:00,12,-0.75,0.75,7
2026-08-30 19:00:00,14,-0.9285714285714286,0.9285714285714286,15
2026-08-30 20:00:00,13,-0.7692307692307693,0.8461538461538461,17
2026-08-30 21:00:00,10,-1.0,1.0,9
2026-08-30 22:00:00,16,-0.875,0.9375,19
2026-08-30 23:00:00,9,-0.7777777777777778,0.8888888888888888,25
2026-08-31 00:00:00,13,-0.8461538461538461,0.9230769230769231,7
2026-08-31 01:00:00,6,-0.8333333333333334,0.8333333333333334,5
2026-08-31 02:00:00,9,-0.7777777777777778,0.8888888888888888,20
2026-08-31 03:00:00,3,-1.0,1.0,4
2026-08-31 04:00:00,6,-1.0,1.0,18
2026-08-31 05:00:00,5,-0.8,0.8,7
2026-08-31 06:00:00,1,-1.0,1.0,0
2026-08-31 07:00:00,7,-0.7142857142857143,0.7142857142857143,2
2026-08-31 08:00:00,10,-1.0,1.0,0
2026-08-31 09:00:00,10,-0.9,0.9,4
2026-08-31 10:00:00,7,-1.0,1.0,14
2026-08-31 11:00:00,12,-0.75,0.8333333333333334,18
2026-08-31 12:00:00,10,-0.9,0.9,6
2026-08-31 13:00:00,6,-0.8333333333333334,0.8333333333333334,6
2026-08-31 14:00:00,10,-0.7,0.8,16
2026-08-31 15:00:00,10,-0.7,0.8,8
2026-08-31 16:00:00,11,-0.8181818181818182,0.9090909090909091,71
2026-08-31 17:00:00,16,-0.75,0.8125,9
2026-08-31 18:00:00,13,-0.5384615384615384,0.6923076923076923,6
2026-08-31 19:00:00,11,-0.7272727272727273,0.8181818181818182,7
2026-08-31 20:00:00,13,-0.7692307692307693,0.8461538461538461,5
2026-08-31 21:00:00,13,-0.7692307692307693,0.8461538461538461,63
2026-08-31 22:00:00,10,-0.6,0.8,6
2026-08-31 23:00:00,12,-0.9166666666666666,0.9166666666666666,30
2026-09-01 00:00:00,8,-1.0,1.0,9
2026-09-01 01:00:00,7,-0.7142857142857143,0.7142857142857143,29
2026-09-01 02:00:00,8,-1.0,1.0,212
2026-09-01 03:00:00,9,-0.5555555555555556,0.6666666666666666,14
2026-09-01 04:00:00,6,-0.3333333333333333,0.6666666666666666,7
2026-09-01 05:00:00,7,-1.0,1.0,12
2026-09-01 06:00:00,5,-1.0,1.0,2
2026-09-01 07:00:00,8,-0.5,0.75,4
2026-09-01 08:00:00,13,-0.9230769230769231,0.9230769230769231,17
2026-09-01 09:00:00,11,-0.6363636363636364,0.8181818181818182,12
2026-09-01 10:00:00,9,-0.7777777777777778,0.8888888888888888,4
2026-09-01 11:00:00,2,-1.0,1.0,0
2026-09-01 12:00:00,5,-0.8,0.8,45
2026-09-01 13:00:00,7,-0.5714285714285714,0.7142857142857143,6
2026-09-01 14:00:00,4,-0.25,0.5,2
2026-09-01 15:00:00,10,-0.9,0.9,2
2026-09-01 16:00:00,9,-0.7777777777777778,0.8888888888888888,10
2026-09-01 17:00:00,10,-0.4,0.6,9
2026-09-01 18:00:00,8,-1.0,1.0,5
2026-09-01 19:00:00,12,-0.75,0.8333333333333334,5
2026-09-01 20:00:00,15,-0.6,0.7333333333333333,7
2026-09-01 21:00:00,17,-0.7058823529411765,0.7647058823529411,10
2026-09-01 22:00:00,15,-0.9333333333333333,0.9333333333333333,14
2026-09-01 23:00:00,17,-0.7647058823529411,0.8235294117647058,30
2026-09-02 00:00:00,12,-0.5833333333333334,0.75,8
2026-09-02 01:00:00,9,-0.8888888888888888,0.8888888888888888,2
2026-09-02 02:00:00,11,-0.45454545454545453,0.6363636363636364,9
2026-09-02 03:00:00,6,-0.6666666666666666,0.8333333333333334,2
2026-09-02 04:00:00,2,-1.0,1.0,2
2026-09-02 05:00:00,8,-0.75,0.875,9
2026-09-02 06:00:00,7,-0.7142857142857143,0.7142857142857143,6
2026-09-02 07:00:00,18,-0.6111111111111112,0.6666666666666666,3
2026-09-02 08:00:00,7,-1.0,1.0,9
2026-09-02 09:00:00,10,-0.5,0.7,42
2026-09-02 10:00:00,10,-0.6,0.7,8
2026-09-02 11:00:00,7,-0.5714285714285714,0.5714285714285714,21
2026-09-02 12:00:00,7,-0.7142857142857143,0.8571428571428571,7
2026-09-02 13:00:00,12,-0.75,0.8333333333333334,8
2026-09-02 14:00:00,9,-1.0,1.0,10
2026-09-02 15:00:00,8,-1.0,1.0,2
2026-09-02 16:00:00,13,-0.6153846153846154,0.7692307692307693,12
2026-09-02 17:00:00,6,-1.0,1.0,2
2026-09-02 18:00:00,14,-0.9285714285714286,0.9285714285714286,4
2026-09-02 19:00:00,11,-1.0,1.0,11
2026-09-02 20:00:00,11,-0.6363636363636364,0.7272727272727273,14
2026-09-02 21:00:00,14,-0.9285714285714286,0.9285714285714286,14
2026-09-02 22:00:00,8,-1.0,1.0,11
2026-09-02 23:00:00,8,-0.875,0.875,14
2026-09-03 00:00:00,10,-0.9,0.9,7
2026-09-03 01:00:00,7,-0.7142857142857143,0.8571428571428571,9
2026-09-03 02:00:00,8,-0.5,0.75,8
2026-09-03 03:00:00,7,-0.7142857142857143,0.7142857142857143,2
2026-09-03 04:00:00,9,-0.7777777777777778,0.8888888888888888,13
2026-09-03 05:00:00,4,-0.5,0.75,2
2026-09-03 06:00:00,3,0.0,0.3333333333333333,1
2026-09-03 07:00:00,11,-0.5454545454545454,0.5454545454545454,2
2026-09-03 08:00:00,8,-1.0,1.0,9
2026-09-03 09:00:00,7,-0.7142857142857143,0.8571428571428571,22
2026-09-03 10:00:00,8,-0.875,0.875,5
2026-09-03 11:00:00,7,-0.8571428571428571,0.8571428571428571,8
2026-09-03 12:00:00,5,-0.6,0.8,7
2026-09-03 13:00:00,9,-0.1111111111111111,0.5555555555555556,3
2026-09-03 14:00:00,7,-0.7142857142857143,0.8571428571428571,10
2026-09-03 15:00:00,19,-0.42105263157894735,0.631578947368421,17
2026-09-03 16:00:00,7,-0.8571428571428571,0.8571428571428571,1
2026-09-03 17:00:00,11,-0.6363636363636364,0.8181818181818182,6
2026-09-03 18:00:00,14,-0.7857142857142857,0.8571428571428571,7
2026-09-03 19:00:00,11,-0.45454545454545453,0.6363636363636364,8
2026-09-03 20:00:00,13,-0.6153846153846154,0.7692307692307693,7
2026-09-03 21:00:00,19,-0.8421052631578947,0.8947368421052632,20
2026-09-03 22:00:00,20,-0.8,0.85,12
2026-09-03 23:00:00,17,-0.7058823529411765,0.8235294117647058,20
2026-09-04 00:00:00,11,-0.7272727272727273,0.7272727272727273,4
2026-09-04 01:00:00,8,-0.5,0.625,3
2026-09-04 02:00:00,8,-0.75,0.875,10
2026-09-04 03:00:00,13,-0.46153846153846156,0.6923076923076923,62
2026-09-04 04:00:00,2,-1.0,1.0,1
2026-09-04 05:00:00,8,-0.75,0.875,5
2026-09-04 06:00:00,7,-1.0,1.0,9
2026-09-04 07:00:00,15,-0.7333333333333333,0.7333333333333333,35
2026-09-04 08:00:00,8,-0.75,0.875,92
2026-09-04 09:00:00,12,-1.0,1.0,18
2026-09-04 10:00:00,11,-0.9090909090909091,0.9090909090909091,187
2026-09-04 11:00:00,8,-1.0,1.0,5
2026-09-04 12:00:00,7,-0.8571428571428571,0.8571428571428571,3
2026-09-04 13:00:00,14,-0.5,0.7142857142857143,13
2026-09-04 14:00:00,12,-0.8333333333333334,0.9166666666666666,7
2026-09-04 15:00:00,6,-0.3333333333333333,0.5,9
2026-09-04 16:00:00,8,-0.625,0.75,1
2026-09-04 17:00:00,10,-0.9,0.9,4
2026-09-04 18:00:00,14,-0.8571428571428571,0.9285714285714286,12
2026-09-04 19:00:00,16,-1.0,1.0,14
2026-09-04 20:00:00,8,-1.0,1.0,8
2026-09-04 21:00:00,12,-0.9166666666666666,0.9166666666666666,5
2026-09-04 22:00:00,14,-0.7857142857142857,0.8571428571428571,8
2026-09-04 23:00:00,13,-0.6153846153846154,0.6923076923076923,7
2026-09-05 00:00:00,8,-0.875,0.875,4
2026-09-05 01:00:00,8,-1.0,1.0,16
2026-09-05 02:00:00,10,-1.0,1.0,27
2026-09-05 03:00:00,4,-1.0,1.0,2
2026-09-05 04:00:00,10,-1.0,1.0,6
2026-09-05 05:00:00,5,-0.6,0.8,3
2026-09-05 06:00:00,11,-0.6363636363636364,0.8181818181818182,5
2026-09-05 07:00:00,5,-0.6,0.8,0
2026-09-05 08:00:00,8,-0.625,0.75,7
2026-09-05 09:00:00,6,-0.8333333333333334,0.8333333333333334,1
2026-09-05 10:00:00,13,-1.0,1.0,35
2026-09-05 11:00:00,11,-0.5454545454545454,0.7272727272727273,11
2026-09-05 12:00:00,4,-0.75,0.75,1
2026-09-05 13:00:00,13,-1.0,1.0,22
2026-09-05 14:00:00,7,-1.0,1.0,13
2026-09-05 15:00:00,8,-0.5,0.75,9
2026-09-05 16:00:00,9,-0.3333333333333333,0.5555555555555556,2
2026-09-05 17:00:00,13,-0.38461538461538464,0.5384615384615384,6
2026-09-05 18:00:00,3,-0.6666666666666666,0.6666666666666666,0
2026-09-05 19:00:00,8,-1.0,1.0,4
2026-09-05 20:00:00,14,-0.9285714285714286,0.9285714285714286,16
2026-09-05 21:00:00,22,-0.7727272727272727,0.8636363636363636,10
2026-09-05 22:00:00,14,-0.8571428571428571,0.8571428571428571,9
2026-09-05 23:00:00,18,-0.8888888888888888,0.9444444444444444,8
2026-09-06 00:00:00,12,-0.8333333333333334,0.8333333333333334,8
2026-09-06 01:00:00,11,-0.2727272727272727,0.6363636363636364,13
2026-09-06 02:00:00,7,-1.0,1.0,2
2026-09-06 03:00:00,5,-1.0,1.0,0
2026-09-06 04:00:00,6,-0.6666666666666666,0.6666666666666666,4
2026-09-06 05:00:00,7,-0.2857142857142857,0.5714285714285714,9
2026-09-06 06:00:00,5,-0.2,0.6,2
2026-09-06 07:00:00,4,-0.75,0.75,2
2026-09-06 08:00:00,4,-0.25,0.5,17
2026-09-06 09:00:00,11,-0.8181818181818182,0.9090909090909091,6
2026-09-06 10:00:00,5,-0.8,0.8,3
2026-09-06 11:00:00,10,-0.8,0.8,15
2026-09-06 12:00:00,6,-0.6666666666666666,0.8333333333333334,15
2026-09-06 13:00:00,6,-1.0,1.0,2
2026-09-06 14:00:00,17,-0.8235294117647058,0.8235294117647058,19
2026-09-06 15:00:00,10,-0.8,0.9,0
2026-09-06 16:00:00,10,-0.9,0.9,4
2026-09-06 17:00:00,5,0.0,0.4,0
2026-09-06 18:00:00,8,-0.75,0.875,27
2026-09-06 19:00:00,6,-1.0,1.0,7
2026-09-06 20:00:00,14,-0.8571428571428571,0.8571428571428571,11
2026-09-06 21:00:00,14,-1.0,1.0,22
2026-09-06 22:00:00,19,-0.9473684210526315,0.9473684210526315,16
2026-09-06 23:00:00,9,-0.5555555555555556,0.7777777777777778,10
2026-09-07 00:00:00,21,-0.7619047619047619,0.8095238095238095,22
2026-09-07 01:00:00,8,-0.875,0.875,12
2026-09-07 02:00:00,5,-1.0,1.0,215
2026-09-07 03:00:00,5,-1.0,1.0,13
2026-09-07 04:00:00,6,-1.0,1.0,5
2026-09-07 05:00:00,3,-1.0,1.0,4
2026-09-07 06:00:00,6,-0.6666666666666666,0.8333333333333334,8
2026-09-07 07:00:00,19,-0.7368421052631579,0.7894736842105263,18
2026-09-07 08:00:00,7,-0.8571428571428571,0.8571428571428571,2
2026-09-07 09:00:00,11,-1.0,1.0,6
2026-09-07 10:00:00,7,-0.42857142857142855,0.7142857142857143,7
2026-09-07 11:00:00,8,-1.0,1.0,7
2026-09-07 12:00:00,6,-1.0,1.0,7
2026-09-07 13:00:00,6,-1.0,1.0,1
2026-09-07 14:00:00,4,-0.5,0.75,2
2026-09-07 15:00:00,7,-0.7142857142857143,0.8571428571428571,5
2026-09-07 16:00:00,13,-0.8461538461538461,0.9230769230769231,14
2026-09-07 17:00:00,7,-0.7142857142857143,0.8571428571428571,8
2026-09-07 18:00:00,7,-0.8571428571428571,0.8571428571428571,7
2026-09-07 19:00:00,6,0.0,0.5,4
2026-09-07 20:00:00,11,-1.0,1.0,11
2026-09-07 21:00:00,15,-0.6666666666666666,0.7333333333333333,8
2026-09-07 22:00:00,15,-0.9333333333333333,0.9333333333333333,47
2026-09-07 23:00:00,14,-0.7857142857142857,0.8571428571428571,3
2026-09-08 00:00:00,8,-0.75,0.875,5
2026-09-08 01:00:00,9,-0.5555555555555556,0.7777777777777778,5
2026-09-08 02:00:00,10,-0.7,0.8,18
2026-09-08 03:00:00,4,-1.0,1.0,5
2026-09-08 04:00:00,7,-0.14285714285714285,0.5714285714285714,19
2026-09-08 05:00:00,9,-0.3333333333333333,0.5555555555555556,7
2026-09-08 06:00:00,10,-0.4,0.6,17
2026-09-08 07:00:00,20,-0.7,0.7,7
2026-09-08 08:00:00,13,-1.0,1.0,5
2026-09-08 09:00:00,8,-1.0,1.0,5
2026-09-08 10:00:00,8,-1.0,1.0,1
2026-09-08 11:00:00,10,-1.0,1.0,4
2026-09-08 12:00:00,4,-1.0,1.0,1
2026-09-08 13:00:00,9,-1.0,1.0,3
2026-09-08 14:00:00,8,-0.75,0.75,1
2026-09-08 15:00:00,13,-0.6923076923076923,0.6923076923076923,1
2026-09-08 16:00:00,6,-0.8333333333333334,0.8333333333333334,4
2026-09-08 17:00:00,12,-0.75,0.8333333333333334,12
2026-09-08 18:00:00,11,-0.45454545454545453,0.7272727272727273,2
2026-09-08 19:00:00,11,-0.8181818181818182,0.8181818181818182,4
2026-09-08 20:00:00,20,-0.9,0.95,8
2026-09-08 21:00:00,16,-0.75,0.8125,22
2026-09-08 22:00:00,16,-0.625,0.75,8
2026-09-08 23:00:00,3,-1.0,1.0,3
2026-09-09 00:00:00,10,-1.0,1.0,4
2026-09-09 01:00:00,4,-0.25,0.5,1
2026-09-09 02:00:00,8,-0.75,0.875,9
2026-09-09 03:00:00,6,-0.3333333333333333,0.6666666666666666,20
2026-09-09 04:00:00,2,-1.0,1.0,3
2026-09-09 05:00:00,14,-0.8571428571428571,0.9285714285714286,7
2026-09-09 06:00:00,4,-1.0,1.0,6
2026-09-09 07:00:00,34,-0.7941176470588235,0.8235294117647058,9
2026-09-09 08:00:00,9,-0.8888888888888888,0.8888888888888888,5
2026-09-09 09:00:00,8,-1.0,1.0,5
2026-09-09 10:00:00,9,-0.7777777777777778,0.8888888888888888,8
2026-09-09 11:00:00,11,-0.36363636363636365,0.6363636363636364,21
2026-09-09 12:00:00,10,-0.8,0.8,10
2026-09-09 13:00:00,9,-1.0,1.0,1
2026-09-09 14:00:00,9,-0.6666666666666666,0.7777777777777778,4
2026-09-09 15:00:00,8,-0.625,0.75,10
2026-09-09 16:00:00,9,-1.0,1.0,5
2026-09-09 17:00:00,9,-0.7777777777777778,0.8888888888888888,5
2026-09-09 18:00:00,10,-0.3,0.6,13
2026-09-09 19:00:00,10,-0.6,0.8,3
2026-09-09 20:00:00,12,-0.5,0.6666666666666666,4
2026-09-09 21:00:00,17,-0.6470588235294118,0.8235294117647058,21
2026-09-09 22:00:00,19,-0.9473684210526315,0.9473684210526315,20
2026-09-09 23:00:00,15,-0.8,0.8,40
2026-09-10 00:00:00,13,-0.9230769230769231,0.9230769230769231,8
2026-09-10 01:00:00,11,-0.7272727272727273,0.8181818181818182,5
2026-09-10 02:00:00,8,-0.875,0.875,61
2026-09-10 03:00:00,6,-0.6666666666666666,0.6666666666666666,3
2026-09-10 04:00:00,4,-1.0,1.0,3
2026-09-10 05:00:00,6,-1.0,1.0,6
2026-09-10 06:00:00,10,-0.4,0.7,7
2026-09-10 07:00:00,14,-0.5714285714285714,0.6428571428571429,2
2026-09-10 08:00:00,15,-0.7333333333333333,0.8,6
2026-09-10 09:00:00,10,-1.0,1.0,4
2026-09-10 10:00:00,10,-0.5,0.5,27
2026-09-10 11:00:00,7,-1.0,1.0,2
2026-09-10 12:00:00,10,-0.4,0.6,2
2026-09-10 13:00:00,9,-0.3333333333333333,0.5555555555555556,3
2026-09-10 14:00:00,6,-1.0,1.0,2
2026-09-10 15:00:00,6,-1.0,1.0,2
2026-09-10 16:00:00,10,-0.9,0.9,4
2026-09-10 17:00:00,10,-1.0,1.0,4
2026-09-10 18:00:00,13,-0.7692307692307693,0.8461538461538461,6
2026-09-10 19:00:00,12,-1.0,1.0,2
2026-09-10 20:00:00,15,-0.8666666666666667,0.8666666666666667,6
2026-09-10 21:00:00,14,-0.7857142857142857,0.8571428571428571,49
2026-09-10 22:00:00,17,-0.7647058823529411,0.8235294117647058,5
2026-09-10 23:00:00,7,-1.0,1.0,2
2026-09-11 00:00:00,12,-1.0,1.0,4
2026-09-11 01:00:00,9,-0.8888888888888888,0.8888888888888888,3
2026-09-11 02:00:00,6,-0.16666666666666666,0.5,1
2026-09-11 03:00:00,7,-0.7142857142857143,0.8571428571428571,4
2026-09-11 04:00:00,4,-0.75,0.75,1
2026-09-11 05:00:00,9,-0.6666666666666666,0.7777777777777778,4
2026-09-11 06:00:00,8,-1.0,1.0,2
2026-09-11 07:00:00,15,-0.4666666666666667,0.5333333333333333,0
2026-09-11 08:00:00,12,-0.8333333333333334,0.9166666666666666,6
2026-09-11 09:00:00,9,-0.6666666666666666,0.7777777777777778,4
2026-09-11 10:00:00,8,-0.125,0.5,9
2026-09-11 11:00:00,9,-1.0,1.0,20
2026-09-11 12:00:00,6,-0.8333333333333334,0.8333333333333334,1
2026-09-11 13:00:00,15,-0.8666666666666667,0.9333333333333333,3
2026-09-11 14:00:00,17,-0.5294117647058824,0.6470588235294118,4
2026-09-11 15:00:00,8,-0.75,0.875,2
2026-09-11 16:00:00,9,-0.3333333333333333,0.5555555555555556,3
2026-09-11 17:00:00,15,-0.7333333333333333,0.8,6
2026-09-11 18:00:00,11,-1.0,1.0,3
2026-09-11 19:00:00,7,-0.7142857142857143,0.8571428571428571,1
2026-09-11 20:00:00,18,-0.8333333333333334,0.8333333333333334,8
2026-09-11 21:00:00,17,-0.8823529411764706,0.9411764705882353,6
2026-09-11 22:00:00,17,-0.7647058823529411,0.8823529411764706,38
2026-09-11 23:00:00,14,-0.9285714285714286,0.9285714285714286,2
2026-09-12 00:00:00,18,-1.0,1.0,77
2026-09-12 01:00:00,9,-0.8888888888888888,0.8888888888888888,3
2026-09-12 02:00:00,13,-0.8461538461538461,0.8461538461538461,2
2026-09-12 03:00:00,15,-0.6666666666666666,0.8,5
2026-09-12 04:00:00,7,-0.7142857142857143,0.7142857142857143,1
2026-09-12 05:00:00,12,-0.75,0.8333333333333334,7
2026-09-12 06:00:00,5,-1.0,1.0,1
2026-09-12 07:00:00,8,-0.375,0.625,3
2026-09-12 08:00:00,6,-0.8333333333333334,0.8333333333333334,5
2026-09-12 09:00:00,9,-0.6666666666666666,0.7777777777777778,21
2026-09-12 10:00:00,9,-0.8888888888888888,0.8888888888888888,0
2026-09-12 11:00:00,3,-1.0,1.0,1
2026-09-12 12:00:00,8,-0.75,0.875,2
2026-09-12 13:00:00,14,-0.9285714285714286,0.9285714285714286,86
2026-09-12 14:00:00,10,-0.7,0.8,0
2026-09-12 15:00:00,16,-0.625,0.8125,1
2026-09-12 16:00:00,11,-0.9090909090909091,0.9090909090909091,11
2026-09-12 17:00:00,14,-0.7857142857142857,0.8571428571428571,2
2026-09-12 18:00:00,8,-1.0,1.0,6
2026-09-12 19:00:00,11,-0.7272727272727273,0.8181818181818182,2
2026-09-12 20:00:00,13,-0.6923076923076923,0.7692307692307693,5
2026-09-12 21:00:00,16,-1.0,1.0,7
2026-09-12 22:00:00,18,-0.7222222222222222,0.7777777777777778,2
2026-09-12 23:00:00,15,-0.7333333333333333,0.8666666666666667,3
2026-09-13 00:00:00,8,-0.75,0.875,3
2026-09-13 01:00:00,12,-0.75,0.8333333333333334,3
